,0,1,2,3
3954," Would it take if I could I would ruin my friendship and Simon just a fucking take him by the shoulders and be like, snapping the fuck out of itself. Give you dumb fucking. I even though I know that he needs to do this. You know, it's like it's the lost that's like straw something that and let me know exactly like the last resort even, you know that",4501.0,4527.0,220317_001_me.wav
3955," There was a a world with Simon for a long time where my decision hasn't been made. You know what I mean, but somewhere recently fucking made maybe was this trip for me. Honestly, think it was. But now, it's been an 8:00 and I can't turn, you know, there's no know how do you live in a world in which you decided you no longer want to be a part of it. You know, I know, I know it's you just got put in it hundred things that I just pissed me off me to me to the thing is the fact that like, we went by the Cyrus and all these things and there was no, it was like when we were together and I wasn't little bit from you sitting in that Cafe, you know, or when we were drinking, you know, that was like a few but like, most of the time with like, with you guys, it just like,",4528.0,4581.0,220317_001_me.wav
3956," I felt like I was in the different place and I was a zombie. I wasn't dreaming of this place with you guys and I was don't like living. If I can't like I was not sort of like experiencing like, you know, history and life and myself and like your discuss self-discovery and like all these things. I just felt like I was it was just like a",4581.0,4603.0,220317_001_me.wav
3957," I just honestly like playing Katana felt easier than then, if I'm not playing guitar, how can you beat like cuz I was so angry, you know, I don't want to like talk, you know, I'd much rather play. Gitana me zombie around.",4604.0,4630.0,220317_001_me.wav
3958, Zombie fighting people and the butcher.,4630.0,4637.0,220317_001_me.wav
3959," It don't fucking like, you remember me freshman, Your Man.",4641.0,4645.0,220317_001_me.wav
3960," I told you I told you back then like it immediately with that. I thought that you would like totally misguided and keeping the fucking shit that actually. There's some beautiful fucking meat that you knows that, you know something.",4649.0,4669.0,220317_001_me.wav
3961," We have some in the nuts were, why were able to do this, you know, you know until we just lay ring on the fat, you know, but I need to Bone. Thanks for the conversation. It's at I just I I found myself, totally just going mad.",4670.0,4690.0,220317_001_me.wav
3962," And I could tell, I just like, it was like, that was something rearing. Its head inside me, you know.",4692.0,4701.0,220317_001_me.wav
3963," and I would, it was just like,",4702.0,4705.0,220317_001_me.wav
3964," Snaps that is like Snap, the fuck outfit. Like you are like, totally just like",4705.0,4711.0,220317_001_me.wav
3965," Something is just wrong, you know, you've like lost, you know, you've lost just so, you know, so I can take it. You know, you've lost something, you've lost yourself, you know, and I realize that, you know, it wasn't anything to do with nothing to do with songe. You know, it just let you know. Losing the reason why losing significant other is so fucking difficult or like when you're in that. That's cuz you're losing pieces of soffit. And I thought that was when I got that anxiety, it necessarily necessarily since it has been in the pot in the in the in the past. It has necessarily been using hot. You know what I realized now. The feeling the reason why it's so emotional distress is cuz you're losing yourself and I realize. Like what I was feeling as it's nothing about songe. Now, this is me feeling like I'm losing myself, you know, and I never",4711.0,4763.0,220317_001_me.wav
3966, friendship or whatever the fuck the actual seems like Four Mile comes like that line has been crawling so I can know if you know what I mean cuz like we have put,4771.0,4782.0,220317_001_me.wav
3967," And we put fucking belief in faith, you know when steak some credit in the man and just fucking and endured, you know, I've endured fruitless conversations with him. I've endured fucking me. Oh, yeah, part",4784.0,4797.0,220317_001_me.wav
3968," And talk that, you know, and it's, but it's, it's like losing a horcrux that we've had. You know, it's like losing a whole Christ.",4802.0,4809.0,220317_001_me.wav
3969," You know, when it's not just sign in for silent. It's like it's like now there's you know, there's a part of me though. That's really insightful. I mean, that you were looking at it from that direction because",4813.0,4823.0,220317_001_me.wav
3970," I was looking at isn't I'm just like, oh I've lost myself. I need to find myself again. You know, that you took I lost myself to me. And you know, I'm losing this piece, that assignment. Yeah, he know. That is going down the river and both the true, you know, both of you at the same time and that it's like, it's time, like you said before, you know, like, I needed this I needed this to build any of the server. Just like this breath thing back into myself, but it's time to fucking like it. If I can take that Dusty saddle, that hasn't been used in a while from the shed, you know, take that old. Saw your grandfather saw that, you know, I'll talk to you in a fucking shine that shit up and saddle up and fucking head toward, you know, head out there again and get on that fucking thing and your fucking, your hundred percent, you know, the sort of the stores might exactly, you know, he's on, he's been, he's been mad.",4824.0,4885.0,220317_001_me.wav
