,sentence,sentence_confidence,start_time,end_time,date,original_audio
8," Time to go to do things. He's back together with re but he's not he thinks he's back together with already, but he's not. I would like to practice back together cuz I would like to look like everyday. I'm just like yeah, that doesn't mean she's nice of. You got to be really clear about what it means. When you",0.9189152717590332,0 days 00:01:50.800000,0 days 00:02:08.100000,03/24/22,220324_005_me.wav
9, He got like anxious and walked away Rave tomorrow.,0.7745935916900635,0 days 00:02:12.100000,0 days 00:02:17.200000,03/24/22,220324_005_me.wav
10," The race tomorrow I want to see I'm like, so it's not like we don't we were happy about it at the same time. I'm like, no, I'm feeling. Like I'd really don't want to go. I know but it says is oh, so it was like probably about a person.",0.9307875037193298,0 days 00:02:18.100000,0 days 00:02:32.500000,03/24/22,220324_005_me.wav
11," Yeah, I know, but we know.",0.8446037173271179,0 days 00:02:34.500000,0 days 00:02:36,03/24/22,220324_005_me.wav
12," Yeah, we're going to have to double up in the Simon has remained constant to cheated on him, And also she's going to go back to bed.",0.8716811537742615,0 days 00:02:46.400000,0 days 00:03:02.400000,03/24/22,220324_005_me.wav
13," do they come around 8, I mean,",0.9309601187705994,0 days 00:03:04.800000,0 days 00:03:09.400000,03/24/22,220324_005_me.wav
14, Yeah.,0.8473051190376282,0 days 00:03:14.900000,0 days 00:03:15.400000,03/24/22,220324_005_me.wav
15," No, it's okay. He was just like the way he isn't.",0.9201463460922241,0 days 00:03:18.900000,0 days 00:03:23.200000,03/24/22,220324_005_me.wav
16," That's a right to just write in his in his heroics. He wrote 22novels cuz he was why he was reading through and I'll go on like what? I'm reading the viewing like looking at the other way. But it's like he's not it wasn't so well at all, but it cuz his dad walked in like an oil in an oil rig. I'd like a walk on the way already and I was talking to all these people and everything. I thought and I need like the books that have like a fiction about set of this like throw rag type thing. They wasn't like it was a bit like hard to understand. Sometimes that's probably cool.",0.9459383487701416,0 days 00:03:24,0 days 00:04:04.900000,03/24/22,220324_005_me.wav
17, He's friends with someone on one of the people inside of the song. He's coming. He's like there's positive him that I really like. There's a positive him that I just can't stand. Get some really hot takes that would like it.,0.9055985808372498,0 days 00:04:05.900000,0 days 00:04:25.900000,03/24/22,220324_005_me.wav
18, Kind of beer.,0.8207183480262756,0 days 00:04:26.900000,0 days 00:04:27.500000,03/24/22,220324_005_me.wav
19," I know it's going, we can't always do what they have to house meeting people. Arguing about it.",0.8437420129776001,0 days 00:04:29.600000,0 days 00:04:35.600000,03/24/22,220324_005_me.wav
20, The lane drum.,0.7149584889411926,0 days 00:04:42.500000,0 days 00:04:44.600000,03/24/22,220324_005_me.wav
21, I hit it three times.,0.9540702104568481,0 days 00:04:45.500000,0 days 00:04:48.300000,03/24/22,220324_005_me.wav
22, Really? I have not seen that bounce like ever.,0.8204554319381714,0 days 00:04:53.700000,0 days 00:04:56.700000,03/24/22,220324_005_me.wav
23, I want to see that.,0.9825214147567749,0 days 00:04:59.200000,0 days 00:05:00.100000,03/24/22,220324_005_me.wav
24, We have to get married to this year.,0.6649658679962158,0 days 00:05:01.300000,0 days 00:05:02.900000,03/24/22,220324_005_me.wav
25, I'd love to do it when I call your parents that you late. That might be too late salon.,0.7858192920684814,0 days 00:05:05.200000,0 days 00:05:10,03/24/22,220324_005_me.wav
26," Are you going to start and clock? Like, if you want to do a job? Why would you be?",0.897696852684021,0 days 00:05:22.700000,0 days 00:05:26.400000,03/24/22,220324_005_me.wav
27, Toilet Time.,0.6201416850090027,0 days 00:05:33.600000,0 days 00:05:34.500000,03/24/22,220324_005_me.wav
28, Incredible.,0.5926970839500427,0 days 00:05:39.800000,0 days 00:05:40.700000,03/24/22,220324_005_me.wav
29, Buck was the official shooter.,0.7948324084281921,0 days 00:05:46,0 days 00:05:48.300000,03/24/22,220324_005_me.wav
30, Skyrim book.,0.8778175711631775,0 days 00:06:05.100000,0 days 00:06:07,03/24/22,220324_005_me.wav
31," Creepy, beautiful.",0.9639277458190918,0 days 00:06:10.800000,0 days 00:06:12.800000,03/24/22,220324_005_me.wav
32, I know.,0.9768294095993042,0 days 00:06:17.900000,0 days 00:06:18.300000,03/24/22,220324_005_me.wav
33, Today.,0.9876290559768677,0 days 00:06:23.200000,0 days 00:06:23.700000,03/24/22,220324_005_me.wav
34, Beautiful.,0.8325930833816528,0 days 00:06:28.300000,0 days 00:06:31.500000,03/24/22,220324_005_me.wav
35, We got it.,0.7924565672874451,0 days 00:06:33.300000,0 days 00:06:34.200000,03/24/22,220324_005_me.wav
36, Run for me to where is going to be. So fucking fun with me. I have to order.,0.7866388559341431,0 days 00:06:36.900000,0 days 00:06:41.200000,03/24/22,220324_005_me.wav
37, You should.,0.9780744314193726,0 days 00:06:43.800000,0 days 00:06:44.500000,03/24/22,220324_005_me.wav
38, s u b u,0.554321825504303,0 days 00:06:50.700000,0 days 00:06:51.700000,03/24/22,220324_005_me.wav
39," Hey sunshine. Do you want me to do? We should regardless of whether you know, of know, if you going to go to a program or not? We should order just the tickets to dolly or wherever we're going to fly into and then we can just get that's going to be the expensive one that's going to go up in price and we can figure out all the rest.",0.9187003970146179,0 days 00:06:55,0 days 00:07:10.500000,03/24/22,220324_005_me.wav
40," I know but like what if what if you want to like, if it for instance, if you are going to go to the Jaipur, you going to want to like, you know, for the program that would change.",0.9424964785575867,0 days 00:07:11.500000,0 days 00:07:21.900000,03/24/22,220324_005_me.wav
41, Okay.,0.9729831218719482,0 days 00:07:24,0 days 00:07:24.600000,03/24/22,220324_005_me.wav
42," We can do that, right? That's why it makes sense, but I didn't want to be with you and then deal for like the whole of it we can we can like make a whole leg. But I feel like if we're that for like a long enough time, we'll be able to a compliment as a little better.",0.9270166158676147,0 days 00:07:25.500000,0 days 00:07:40.900000,03/24/22,220324_005_me.wav
43, Play the best food culture.,0.7867676019668579,0 days 00:07:50.300000,0 days 00:07:51.500000,03/24/22,220324_005_me.wav
44, What?,0.984721839427948,0 days 00:07:53.500000,0 days 00:07:54,03/24/22,220324_005_me.wav
45," Oh my God, I would kill that.",0.9285939931869507,0 days 00:07:57.800000,0 days 00:08:00.400000,03/24/22,220324_005_me.wav
46, I know.,0.9938145279884338,0 days 00:08:04.400000,0 days 00:08:04.900000,03/24/22,220324_005_me.wav
47, We can get so many tea bags.,0.5917145013809204,0 days 00:08:09.800000,0 days 00:08:12.200000,03/24/22,220324_005_me.wav
48, Let's go everywhere. But I was wondering like living for a while to replace you.,0.7938745617866516,0 days 00:08:23,0 days 00:08:29.700000,03/24/22,220324_005_me.wav
49," the Backpackers,",0.9567350745201111,0 days 00:08:42.400000,0 days 00:08:44.500000,03/24/22,220324_005_me.wav
50, Race traitor to the race cuz you're with a African American.,0.7661896347999573,0 days 00:08:48.200000,0 days 00:08:53.500000,03/24/22,220324_005_me.wav
51," Hey, Sancho.",0.8854039311408997,0 days 00:08:57.900000,0 days 00:08:59,03/24/22,220324_005_me.wav
52," Really have to do work, but I really just want to cuddle.",0.8775181174278259,0 days 00:09:02.200000,0 days 00:09:04.700000,03/24/22,220324_005_me.wav
53, But we're not going to get much work done.,0.8992964625358582,0 days 00:09:22,0 days 00:09:23.700000,03/24/22,220324_005_me.wav
54, My house was.,0.9362897276878357,0 days 00:09:30.900000,0 days 00:09:34.900000,03/24/22,220324_005_me.wav
55," Henry, Taylor.",0.4974483847618103,0 days 00:09:38.600000,0 days 00:09:39.300000,03/24/22,220324_005_me.wav
56," Because listen to problem is that, I don't know why I couldn't. So I want to go to a house, but then I'm not going to lucky. You will have a fever.",0.8692033886909485,0 days 00:09:41.400000,0 days 00:09:49.100000,03/24/22,220324_005_me.wav
57, In the past few days.,0.9090533256530762,0 days 00:09:51.700000,0 days 00:09:52.900000,03/24/22,220324_005_me.wav
58, India incredible India will see you look so sexy. I wish I could say.,0.930088996887207,0 days 00:09:57.400000,0 days 00:10:06.800000,03/24/22,220324_005_me.wav
59, Japan.,0.804060697555542,0 days 00:10:08.800000,0 days 00:10:09.900000,03/24/22,220324_005_me.wav
60, We can just go for a minute just like McLaughlin. I got sound so much better than walk.,0.8708201050758362,0 days 00:10:15.700000,0 days 00:10:20.400000,03/24/22,220324_005_me.wav
61," Do you want to go home? Let's go get me to the phone. Is that if you do an hour of what I feel like will feel justified in going home and not doing any thoughts and now we'll still be stressed. Walk Vibes at your house. Cuz the thing is that when we stay here for an hour and we've done this before and go back, you know that we just feel justified in like don't do any walk. Have a cold brew. I need a fucking cold brew.",0.9488261938095093,0 days 00:10:21.400000,0 days 00:10:46.500000,03/24/22,220324_005_me.wav
62," Okay, my thing is that we go to your house then we know each other accountable.",0.8942354321479797,0 days 00:10:54.200000,0 days 00:10:57.700000,03/24/22,220324_005_me.wav
63, Yeah.,0.8468778133392334,0 days 00:10:58.800000,0 days 00:10:59.200000,03/24/22,220324_005_me.wav
64, 100%. Go to you. Go to that guy. Take the bed. I love the badass. Not love to try it.,0.8440788984298706,0 days 00:11:00.700000,0 days 00:11:08,03/24/22,220324_005_me.wav
65, Diesel watch sometimes.,0.5494621396064758,0 days 00:11:09.400000,0 days 00:11:10.400000,03/24/22,220324_005_me.wav
66," She wasn't picking it was a great relief. Us, a really funny. I wish I could win.",0.8438800573348999,0 days 00:11:15.200000,0 days 00:11:20.100000,03/24/22,220324_005_me.wav
67, I think.,0.78586745262146,0 days 00:11:26.300000,0 days 00:11:26.900000,03/24/22,220324_005_me.wav
68," Are you going to see that? The thing is is is at the way that I can, what she's experiencing the store if I'm of that.",0.8167340755462646,0 days 00:11:27.400000,0 days 00:11:33.800000,03/24/22,220324_005_me.wav
69," I'm no, I think she's just grappling with the fact that she's dating.",0.9270613789558411,0 days 00:11:41.400000,0 days 00:11:46.700000,03/24/22,220324_005_me.wav
70," and,",0.8720433115959167,0 days 00:11:48.700000,0 days 00:11:49.400000,03/24/22,220324_005_me.wav
71," I think she's just starting to Grapple with, you know, you and I don't like me and less than you.",0.882671058177948,0 days 00:11:50.700000,0 days 00:11:56.200000,03/24/22,220324_005_me.wav
72, Turn mean.,0.7901498079299927,0 days 00:11:57.500000,0 days 00:11:58.500000,03/24/22,220324_005_me.wav
73, Not as an I don't like this person. Yeah.,0.8952291011810303,0 days 00:11:59.400000,0 days 00:12:02.400000,03/24/22,220324_005_me.wav
74," I mean you had the shit even the shit he said, like.",0.8703086972236633,0 days 00:12:04.600000,0 days 00:12:07.200000,03/24/22,220324_005_me.wav
75, XVI number.,0.4619123339653015,0 days 00:12:08.300000,0 days 00:12:09.400000,03/24/22,220324_005_me.wav
76, If you showed his true colors.,0.9657518267631531,0 days 00:12:11.800000,0 days 00:12:13.700000,03/24/22,220324_005_me.wav
77," I would like that persons in a good person or he doesn't, he's not strong enough to be a good person or thing is that I do miss 45, bad person who who is, who is at least stand understands what I'm doing, you know.",0.9249644875526428,0 days 00:12:15.100000,0 days 00:12:28.600000,03/24/22,220324_005_me.wav
